student_ID,course_ID,teacher_ID,date_ID,percentage_of_points,group_ID
320,9,19,607,0.66,11
321,9,19,607,0.12|0.19,11
322,9,19,607,0.32,11
323,9,19,607,0.86,11
324,9,19,607,0.47,11
325,9,19,607,0.16|0.67,11
326,9,19,607,0.27|0.14,11
327,9,19,607,0.88,11
328,9,19,607,0.68,11
329,9,19,607,0.83,11
330,9,19,607,0.2|0.87,11
331,9,19,607,0.91,12
332,9,19,607,0.96,12
333,9,19,607,0.25|0.97,12
334,9,19,607,0.03|0.31,12
335,9,19,607,0.71,12
336,9,19,607,0.51,12
337,9,19,607,0.42,12
338,9,19,607,0.75,12
339,9,19,607,0.09|0.68,12
340,9,19,607,0.91,12
341,9,19,607,0.57,12
342,9,19,607,0.28|0.55,12
343,9,19,607,0.08|0.28,12
344,9,19,607,0.17|0.88,12
345,9,19,607,0.68,12
346,9,19,607,0.37,12
347,9,19,607,0.05|0.59,12
348,9,19,607,0.49,12
349,9,19,607,0.67,12
350,9,19,607,0.23|0.27,12
351,9,19,607,0.71,12
352,9,19,607,0.71,12
353,9,19,607,0.37,12
354,9,19,607,0.16|0.3,12
355,9,19,607,0.42,12
356,9,19,607,0.74,12
357,9,19,607,0.98,12
358,9,19,607,0.3,12
359,9,19,607,0.79,12
360,9,19,607,0.59,12
271,9,19,638,0.08|0.3,10
272,9,19,638,0.93,10
273,9,19,638,0.83,10
274,9,19,638,0.65,10
275,9,19,638,0.08|0.29,10
276,9,19,638,0.85,10
277,9,19,638,0.16|0.94,10
278,9,19,638,0.68,10
279,9,19,638,0.74,10
280,9,19,638,0.46,10
281,9,19,638,0.33,10
282,9,19,638,0.82,10
283,9,19,638,0.66,10
284,9,19,638,0.71,10
285,9,19,638,0.45,10
286,9,19,638,0.06|0.41,10
287,9,19,638,0.01|0.76,10
288,9,19,638,0.74,10
289,9,19,638,0.13|0.25,10
290,9,19,638,0.87,10
291,9,19,638,0.43,10
292,9,19,638,0.18|0.11,10
293,9,19,638,0.73,10
294,9,19,638,0.76,10
295,9,19,638,0.7,10
296,9,19,638,0.61,10
297,9,19,638,0.1|0.27,10
298,9,19,638,0.93,10
299,9,19,638,0.91,10
300,9,19,638,0.34,10
301,9,19,638,0.05|0.43,11
302,9,19,638,0.06|0.38,11
303,9,19,638,0.93,11
304,9,19,638,0.83,11
305,9,19,638,0.8,11
306,9,19,638,0.35,11
307,9,19,638,0.53,11
308,9,19,638,0.27|0.57,11
309,9,19,638,0.43,11
310,9,19,638,0.17|0.13,11
311,9,19,638,0.63,11
312,9,19,638,0.47,11
313,9,19,638,0.34,11
314,9,19,638,0.53,11
315,9,19,638,0.38,11
316,9,19,638,0.08|0.28,11
317,9,19,638,0.33,11
318,9,19,638,0.23|0.3,11
319,9,19,638,0.12|0.17,11
320,9,19,638,0.26|0.44,11
321,9,19,638,0.03|0.14,11
322,9,19,638,0.35,11
323,9,19,638,0.69,11
324,9,19,638,0.76,11
325,9,19,638,0.03|0.96,11
326,9,19,638,0.59,11
327,9,19,638,0.69,11
328,9,19,638,0.34,11
329,9,19,638,0.19|0.99,11
330,9,19,638,0.23|0.24,11
331,9,19,638,0.53,12
332,9,19,638,0.43,12
333,9,19,638,0.56,12
334,9,19,638,0.74,12
335,9,19,638,0.41,12
336,9,19,638,0.56,12
337,9,19,638,0.1|0.01,12
338,9,19,638,0.72,12
339,9,19,638,0.27|0.44,12
340,9,19,638,0.97,12
341,9,19,638,0.73,12
342,9,19,638,0.63,12
343,9,19,638,0.44,12
344,9,19,638,0.94,12
345,9,19,638,0.28|0.26,12
346,9,19,638,0.2|0.94,12
347,9,19,638,0.24|0.28,12
348,9,19,638,0.16|0.88,12
349,9,19,638,0.37,12
350,9,19,638,0.01|0.75,12
351,9,19,638,0.88,12
352,9,19,638,0.98,12
353,9,19,638,0.84,12
354,9,19,638,0.82,12
355,9,19,638,0.95,12
356,9,19,638,0.4,12
357,9,19,638,0.33,12
358,9,19,638,0.7,12
359,9,19,638,0.71,12
360,9,19,638,0.56,12
271,9,19,668,0.84,10
272,9,19,668,0.26|0.29,10
273,9,19,668,0.12|0.77,10
274,9,19,668,0.52,10
275,9,19,668,0.25|0.0,10
276,9,19,668,0.21|0.75,10
277,9,19,668,0.44,10
278,9,19,668,0.15|0.5,10
279,9,19,668,0.7,10
280,9,19,668,0.5,10
281,9,19,668,0.62,10
282,9,19,668,0.22|0.47,10
283,9,19,668,0.51,10
284,9,19,668,0.5,10
285,9,19,668,0.96,10
286,9,19,668,0.35,10
287,9,19,668,0.76,10
288,9,19,668,0.19|0.16,10
289,9,19,668,0.59,10
290,9,19,668,0.81,10
291,9,19,668,0.95,10
292,9,19,668,0.25|0.65,10
293,9,19,668,0.18|0.92,10
294,9,19,668,0.08|0.21,10
295,9,19,668,0.19|0.12,10
296,9,19,668,0.99,10
297,9,19,668,0.52,10
298,9,19,668,0.41,10
299,9,19,668,0.9,10
300,9,19,668,0.02|0.29,10
301,9,19,668,0.55,11
302,9,19,668,0.03|0.53,11
303,9,19,668,0.26|0.84,11
304,9,19,668,0.37,11
305,9,19,668,0.19|0.94,11
306,9,19,668,0.99,11
307,9,19,668,0.58,11
308,9,19,668,0.41,11
309,9,19,668,0.2|0.9,11
310,9,19,668,0.19|0.01,11
311,9,19,668,0.02|0.88,11
312,9,19,668,0.05|0.99,11
313,9,19,668,0.14|0.47,11
314,9,19,668,0.65,11
315,9,19,668,0.7,11
316,9,19,668,0.73,11
317,9,19,668,0.8,11
318,9,19,668,0.93,11
319,9,19,668,0.89,11
320,9,19,668,0.02|0.04,11
321,9,19,668,0.71,11
322,9,19,668,0.06|0.09,11
323,9,19,668,0.45,11
324,9,19,668,0.25|0.59,11
325,9,19,668,0.71,11
326,9,19,668,0.72,11
327,9,19,668,0.94,11
328,9,19,668,0.28|0.9,11
329,9,19,668,0.22|0.19,11
330,9,19,668,0.72,11
331,9,19,668,0.07|0.41,12
332,9,19,668,0.66,12
333,9,19,668,0.55,12
334,9,19,668,0.35,12
335,9,19,668,0.05|0.88,12
336,9,19,668,0.61,12
337,9,19,668,0.71,12
338,9,19,668,0.19|0.02,12
339,9,19,668,0.86,12
340,9,19,668,0.32,12
341,9,19,668,0.16|0.01,12
342,9,19,668,0.41,12
343,9,19,668,0.25|0.45,12
344,9,19,668,0.03|0.86,12
345,9,19,668,0.08|0.95,12
346,9,19,668,0.38,12
347,9,19,668,0.64,12
348,9,19,668,0.06|0.02,12
349,9,19,668,0.1|0.7,12
350,9,19,668,0.26|0.93,12
351,9,19,668,0.68,12
352,9,19,668,0.62,12
353,9,19,668,0.37,12
354,9,19,668,0.06|0.06,12
355,9,19,668,0.49,12
356,9,19,668,0.94,12
357,9,19,668,0.22|0.72,12
358,9,19,668,0.44,12
359,9,19,668,0.52,12
360,9,19,668,0.54,12
271,10,20,395,0.84,10
272,10,20,395,0.78,10
273,10,20,395,0.79,10
274,10,20,395,0.74,10
275,10,20,395,0.14|0.42,10
276,10,20,395,0.47,10
277,10,20,395,0.23|0.64,10
278,10,20,395,0.37,10
279,10,20,395,0.82,10
280,10,20,395,0.73,10
281,10,20,395,0.29|0.9,10
282,10,20,395,0.54,10
283,10,20,395,0.05|0.46,10
284,10,20,395,0.06|0.01,10
285,10,20,395,0.63,10
286,10,20,395,0.57,10
287,10,20,395,0.08|0.85,10
288,10,20,395,0.32,10
289,10,20,395,0.48,10
290,10,20,395,0.36,10
291,10,20,395,0.74,10
292,10,20,395,0.33,10
293,10,20,395,0.26|0.65,10
294,10,20,395,0.66,10
295,10,20,395,0.12|0.71,10
296,10,20,395,0.75,10
297,10,20,395,0.49,10
298,10,20,395,0.42,10
299,10,20,395,0.84,10
300,10,20,395,0.32,10
301,10,20,395,0.04|0.23,11
302,10,20,395,0.69,11
303,10,20,395,0.07|0.03,11
304,10,20,395,0.92,11
305,10,20,395,0.49,11
306,10,20,395,0.97,11
307,10,20,395,0.21|0.17,11
308,10,20,395,0.43,11
309,10,20,395,0.38,11
310,10,20,395,0.54,11
311,10,20,395,0.77,11
312,10,20,395,0.72,11
313,10,20,395,0.37,11
314,10,20,395,0.96,11
315,10,20,395,0.05|0.83,11
316,10,20,395,0.88,11
317,10,20,395,0.27|0.41,11
318,10,20,395,0.4,11
319,10,20,395,0.68,11
320,10,20,395,0.7,11
321,10,20,395,0.58,11
322,10,20,395,0.35,11
323,10,20,395,0.81,11
324,10,20,395,0.12|0.22,11
325,10,20,395,0.23|0.51,11
326,10,20,395,0.52,11
327,10,20,395,0.42,11
328,10,20,395,0.57,11
329,10,20,395,0.42,11
330,10,20,395,0.6,11
331,10,20,395,0.18|0.87,12
332,10,20,395,0.25|0.13,12
333,10,20,395,0.52,12
334,10,20,395,0.57,12
335,10,20,395,0.47,12
336,10,20,395,0.96,12
337,10,20,395,0.71,12
338,10,20,395,0.46,12
339,10,20,395,0.43,12
340,10,20,395,0.52,12
341,10,20,395,0.87,12
342,10,20,395,0.88,12
343,10,20,395,0.44,12
344,10,20,395,0.9,12
345,10,20,395,0.16|0.18,12
346,10,20,395,0.2|0.69,12
347,10,20,395,0.62,12
348,10,20,395,0.14|0.8,12
349,10,20,395,0.93,12
350,10,20,395,0.14|0.11,12
351,10,20,395,0.99,12
352,10,20,395,0.69,12
353,10,20,395,0.16|0.1,12
354,10,20,395,0.49,12
355,10,20,395,0.98,12
356,10,20,395,0.26|0.58,12
357,10,20,395,0.69,12
358,10,20,395,0.7,12
359,10,20,395,0.44,12
360,10,20,395,0.06|0.74,12
271,10,20,426,0.31,10
272,10,20,426,0.41,10
273,10,20,426,0.8,10
274,10,20,426,0.85,10
275,10,20,426,0.98,10
276,10,20,426,0.7,10
277,10,20,426,0.5,10
278,10,20,426,0.64,10
279,10,20,426,0.96,10
280,10,20,426,0.12|0.25,10
281,10,20,426,0.84,10
282,10,20,426,0.33,10
283,10,20,426,0.09|0.98,10
284,10,20,426,0.83,10
285,10,20,426,0.74,10
286,10,20,426,0.28|0.42,10
287,10,20,426,0.43,10
288,10,20,426,0.7,10
289,10,20,426,0.79,10
290,10,20,426,0.46,10
291,10,20,426,0.2|0.81,10
292,10,20,426,0.59,10
293,10,20,426,0.63,10
294,10,20,426,0.73,10
295,10,20,426,0.02|0.06,10
296,10,20,426,0.14|0.89,10
297,10,20,426,0.41,10
298,10,20,426,0.36,10
299,10,20,426,0.86,10
300,10,20,426,0.83,10
301,10,20,426,0.4,11
302,10,20,426,0.78,11
303,10,20,426,0.09|0.59,11
304,10,20,426,0.28|0.98,11
305,10,20,426,0.86,11
306,10,20,426,0.93,11
307,10,20,426,0.9,11
308,10,20,426,0.9,11
309,10,20,426,0.56,11
310,10,20,426,0.21|0.16,11
311,10,20,426,0.28|0.73,11
312,10,20,426,0.94,11
313,10,20,426,0.87,11
314,10,20,426,0.34,11
315,10,20,426,0.27|0.41,11
316,10,20,426,0.62,11
317,10,20,426,0.14|0.79,11
318,10,20,426,0.17|0.29,11
319,10,20,426,0.25|0.71,11
320,10,20,426,0.8,11
321,10,20,426,0.54,11
322,10,20,426,0.89,11
323,10,20,426,0.43,11
324,10,20,426,0.18|0.36,11
325,10,20,426,0.86,11
326,10,20,426,0.48,11
327,10,20,426,0.59,11
328,10,20,426,0.5,11
329,10,20,426,0.27|0.39,11
330,10,20,426,0.83,11
331,10,20,426,0.31,12
332,10,20,426,0.69,12
333,10,20,426,0.29|0.59,12
334,10,20,426,0.52,12
335,10,20,426,0.53,12
336,10,20,426,0.05|0.15,12
337,10,20,426,0.5,12
338,10,20,426,0.1|0.28,12
339,10,20,426,0.2|0.89,12
340,10,20,426,0.3,12
341,10,20,426,0.77,12
342,10,20,426,0.65,12
343,10,20,426,0.86,12
344,10,20,426,0.59,12
345,10,20,426,0.55,12
346,10,20,426,0.16|0.06,12
347,10,20,426,0.65,12
348,10,20,426,0.9,12
349,10,20,426,0.65,12
350,10,20,426,0.8,12
351,10,20,426,0.8,12
352,10,20,426,0.62,12
353,10,20,426,0.13|0.77,12
354,10,20,426,0.7,12
355,10,20,426,0.89,12
356,10,20,426,0.38,12
357,10,20,426,0.32,12
358,10,20,426,0.6,12
359,10,20,426,0.02|0.52,12
360,10,20,426,0.46,12
271,10,20,456,0.59,10
272,10,20,456,0.35,10
273,10,20,456,0.53,10
274,10,20,456,0.78,10
275,10,20,456,0.67,10
276,10,20,456,0.88,10
277,10,20,456,0.01|0.71,10
278,10,20,456,0.21|0.78,10
279,10,20,456,0.16|0.88,10
280,10,20,456,0.12|0.77,10
281,10,20,456,0.95,10
282,10,20,456,0.69,10
283,10,20,456,0.6,10
284,10,20,456,0.36,10
285,10,20,456,0.65,10
286,10,20,456,0.94,10
287,10,20,456,0.38,10
288,10,20,456,0.46,10
289,10,20,456,0.11|0.02,10
290,10,20,456,0.49,10
291,10,20,456,0.02|0.57,10
292,10,20,456,0.29|0.67,10
293,10,20,456,0.46,10
294,10,20,456,0.85,10
295,10,20,456,0.65,10
296,10,20,456,0.26|0.92,10
297,10,20,456,0.76,10
298,10,20,456,0.62,10
299,10,20,456,0.74,10
300,10,20,456,0.02|0.68,10
301,10,20,456,0.61,11
302,10,20,456,0.59,11
303,10,20,456,0.74,11
304,10,20,456,0.78,11
305,10,20,456,0.96,11
306,10,20,456,0.59,11
307,10,20,456,0.6,11
308,10,20,456,0.16|0.89,11
309,10,20,456,0.34,11
310,10,20,456,0.86,11
311,10,20,456,0.72,11
312,10,20,456,0.16|0.69,11
313,10,20,456,0.23|0.31,11
314,10,20,456,0.59,11
315,10,20,456,0.42,11
316,10,20,456,0.84,11
317,10,20,456,0.49,11
318,10,20,456,0.97,11
319,10,20,456,0.05|0.45,11
320,10,20,456,0.36,11
321,10,20,456,0.67,11
322,10,20,456,0.15|0.65,11
323,10,20,456,0.12|0.42,11
324,10,20,456,0.07|0.77,11
325,10,20,456,0.11|0.69,11
326,10,20,456,0.62,11
327,10,20,456,0.62,11
328,10,20,456,0.35,11
329,10,20,456,0.95,11
330,10,20,456,0.71,11
331,10,20,456,0.33,12
332,10,20,456,0.84,12
333,10,20,456,0.6,12
334,10,20,456,0.22|0.88,12
335,10,20,456,0.37,12
336,10,20,456,0.66,12
337,10,20,456,0.59,12
338,10,20,456,0.4,12
339,10,20,456,0.03|0.88,12
340,10,20,456,0.88,12
341,10,20,456,0.19|0.3,12
342,10,20,456,0.72,12
343,10,20,456,0.55,12
344,10,20,456,0.88,12
345,10,20,456,0.95,12
346,10,20,456,0.74,12
347,10,20,456,0.08|0.01,12
348,10,20,456,0.02|0.64,12
349,10,20,456,0.66,12
350,10,20,456,0.52,12
351,10,20,456,0.14|0.8,12
352,10,20,456,0.17|0.7,12
353,10,20,456,0.28|0.93,12
354,10,20,456,0.88,12
355,10,20,456,0.54,12
356,10,20,456,0.27|0.1,12
357,10,20,456,0.28|0.64,12
358,10,20,456,0.08|0.83,12
359,10,20,456,0.27|0.82,12
360,10,20,456,0.2|0.37,12
271,10,20,487,0.48,10
272,10,20,487,0.93,10
273,10,20,487,0.04|0.37,10
274,10,20,487,0.88,10
275,10,20,487,0.88,10
276,10,20,487,0.57,10
277,10,20,487,0.39,10
278,10,20,487,0.59,10
279,10,20,487,0.38,10
280,10,20,487,0.16|0.51,10
281,10,20,487,0.82,10
282,10,20,487,0.14|0.85,10
283,10,20,487,0.25|0.85,10
284,10,20,487,0.8,10
285,10,20,487,0.07|0.09,10
286,10,20,487,0.03|0.76,10
287,10,20,487,0.13|0.95,10
288,10,20,487,0.05|0.91,10
289,10,20,487,0.11|0.53,10
290,10,20,487,0.94,10
291,10,20,487,0.47,10
292,10,20,487,0.4,10
293,10,20,487,0.68,10
294,10,20,487,0.22|0.73,10
295,10,20,487,0.35,10
296,10,20,487,0.87,10
297,10,20,487,0.2|0.02,10
298,10,20,487,0.76,10
299,10,20,487,0.1|0.36,10
300,10,20,487,0.5,10
301,10,20,487,0.55,11
302,10,20,487,0.1|0.52,11
303,10,20,487,0.6,11
304,10,20,487,0.59,11
305,10,20,487,0.68,11
306,10,20,487,0.34,11
307,10,20,487,0.52,11
308,10,20,487,0.91,11
309,10,20,487,0.77,11
310,10,20,487,0.39,11
311,10,20,487,0.61,11
312,10,20,487,0.19|0.74,11
313,10,20,487,0.91,11
314,10,20,487,0.62,11
315,10,20,487,0.23|0.67,11
316,10,20,487,0.48,11
317,10,20,487,0.52,11
318,10,20,487,0.22|0.6,11
319,10,20,487,0.18|0.28,11
320,10,20,487,0.39,11
321,10,20,487,0.18|0.99,11
322,10,20,487,0.56,11
323,10,20,487,0.04|0.3,11
324,10,20,487,0.79,11
325,10,20,487,0.42,11
326,10,20,487,0.66,11
327,10,20,487,0.95,11
328,10,20,487,0.41,11
329,10,20,487,0.69,11
330,10,20,487,0.92,11
331,10,20,487,0.62,12
332,10,20,487,0.36,12
333,10,20,487,0.78,12
334,10,20,487,0.04|0.46,12
335,10,20,487,0.01|0.78,12
336,10,20,487,0.58,12
337,10,20,487,0.89,12
338,10,20,487,0.66,12
339,10,20,487,0.22|0.15,12
340,10,20,487,0.5,12
341,10,20,487,0.85,12
342,10,20,487,0.1|0.53,12
343,10,20,487,0.44,12
344,10,20,487,0.62,12
345,10,20,487,0.76,12
346,10,20,487,0.97,12
347,10,20,487,0.23|0.28,12
348,10,20,487,0.61,12
349,10,20,487,0.77,12
350,10,20,487,0.66,12
351,10,20,487,0.99,12
352,10,20,487,0.41,12
353,10,20,487,0.39,12
354,10,20,487,0.46,12
355,10,20,487,0.89,12
356,10,20,487,0.48,12
357,10,20,487,0.01|0.26,12
358,10,20,487,0.95,12
359,10,20,487,0.87,12
360,10,20,487,0.18|0.2,12
271,10,20,518,0.19|0.14,10
272,10,20,518,0.98,10
273,10,20,518,0.69,10
274,10,20,518,0.42,10
275,10,20,518,0.16|0.12,10
276,10,20,518,0.62,10
277,10,20,518,0.11|0.87,10
278,10,20,518,0.86,10
279,10,20,518,0.55,10
280,10,20,518,0.57,10
281,10,20,518,0.78,10
282,10,20,518,0.01|0.64,10
283,10,20,518,0.28|0.2,10
284,10,20,518,0.47,10
285,10,20,518,0.35,10
286,10,20,518,0.57,10
287,10,20,518,0.71,10
288,10,20,518,0.76,10
289,10,20,518,0.33,10
290,10,20,518,0.88,10
291,10,20,518,0.92,10
292,10,20,518,0.45,10
293,10,20,518,0.67,10
294,10,20,518,0.18|0.78,10
295,10,20,518,0.75,10
296,10,20,518,0.34,10
297,10,20,518,0.64,10
298,10,20,518,0.73,10
299,10,20,518,0.94,10
300,10,20,518,0.33,10
301,10,20,518,0.87,11
302,10,20,518,0.15|0.2,11
303,10,20,518,0.52,11
304,10,20,518,0.61,11
305,10,20,518,0.65,11
306,10,20,518,0.36,11
307,10,20,518,0.87,11
308,10,20,518,0.43,11
309,10,20,518,0.31,11
310,10,20,518,0.58,11
311,10,20,518,0.03|0.33,11
312,10,20,518,0.95,11
313,10,20,518,0.52,11
314,10,20,518,0.72,11
315,10,20,518,0.5,11
316,10,20,518,0.08|0.08,11
317,10,20,518,0.86,11
318,10,20,518,0.52,11
319,10,20,518,0.54,11
320,10,20,518,0.48,11
321,10,20,518,0.83,11
322,10,20,518,0.49,11
323,10,20,518,0.28|0.91,11
324,10,20,518,0.24|0.54,11
325,10,20,518,0.41,11
326,10,20,518,0.03|0.55,11
327,10,20,518,0.2|0.81,11
328,10,20,518,0.66,11
329,10,20,518,0.95,11
330,10,20,518,0.57,11
331,10,20,518,0.28|0.22,12
332,10,20,518,0.72,12
333,10,20,518,0.7,12
334,10,20,518,0.9,12
335,10,20,518,0.38,12
336,10,20,518,0.85,12
337,10,20,518,0.23|0.86,12
338,10,20,518,0.34,12
339,10,20,518,0.58,12
340,10,20,518,0.74,12
341,10,20,518,0.94,12
342,10,20,518,0.77,12
343,10,20,518,0.79,12
344,10,20,518,0.96,12
345,10,20,518,0.46,12
346,10,20,518,0.47,12
347,10,20,518,0.52,12
348,10,20,518,0.86,12
349,10,20,518,0.64,12
350,10,20,518,0.78,12
351,10,20,518,0.96,12
352,10,20,518,0.24|0.43,12
353,10,20,518,0.51,12
354,10,20,518,0.27|0.2,12
355,10,20,518,0.04|0.7,12
356,10,20,518,0.58,12
357,10,20,518,0.12|0.27,12
358,10,20,518,0.68,12
359,10,20,518,0.01|0.69,12
360,10,20,518,0.94,12
271,10,20,546,0.61,10
272,10,20,546,0.22|0.78,10
273,10,20,546,0.54,10
274,10,20,546,0.82,10
275,10,20,546,0.68,10
276,10,20,546,0.66,10
277,10,20,546,0.29|0.47,10
278,10,20,546,0.63,10
279,10,20,546,0.59,10
280,10,20,546,0.03|0.61,10
281,10,20,546,0.68,10
282,10,20,546,0.3,10
283,10,20,546,0.68,10
284,10,20,546,0.25|0.52,10
285,10,20,546,0.02|0.48,10
286,10,20,546,0.29|0.54,10
287,10,20,546,0.89,10
288,10,20,546,0.95,10
289,10,20,546,0.09|0.53,10
290,10,20,546,0.08|0.85,10
291,10,20,546,0.8,10
292,10,20,546,0.69,10
293,10,20,546,0.84,10
294,10,20,546,0.28|0.58,10
295,10,20,546,0.43,10
296,10,20,546,0.34,10
297,10,20,546,0.59,10
298,10,20,546,0.01|0.59,10
299,10,20,546,0.2|0.94,10
300,10,20,546,0.65,10
301,10,20,546,0.68,11
302,10,20,546,0.3,11
303,10,20,546,0.09|0.97,11
304,10,20,546,0.49,11
305,10,20,546,0.33,11
306,10,20,546,0.14|0.28,11
307,10,20,546,0.59,11
308,10,20,546,0.99,11
309,10,20,546,0.81,11
310,10,20,546,0.56,11
311,10,20,546,0.37,11
312,10,20,546,0.41,11
313,10,20,546,0.67,11
314,10,20,546,0.93,11
315,10,20,546,0.09|0.87,11
316,10,20,546,0.84,11
317,10,20,546,0.86,11
318,10,20,546,0.43,11
319,10,20,546,0.09|0.86,11
320,10,20,546,0.33,11
321,10,20,546,0.43,11
322,10,20,546,0.82,11
323,10,20,546,0.82,11
324,10,20,546,0.26|0.39,11
325,10,20,546,0.29|0.17,11
326,10,20,546,0.93,11
327,10,20,546,0.63,11
328,10,20,546,0.74,11
329,10,20,546,0.75,11
330,10,20,546,0.85,11
331,10,20,546,0.93,12
332,10,20,546,0.07|0.08,12
333,10,20,546,0.22|0.51,12
334,10,20,546,0.69,12
335,10,20,546,0.34,12
336,10,20,546,0.48,12
337,10,20,546,0.38,12
338,10,20,546,0.39,12
339,10,20,546,0.19|0.42,12
340,10,20,546,0.33,12
341,10,20,546,0.04|0.39,12
342,10,20,546,0.71,12
343,10,20,546,0.11|0.63,12
344,10,20,546,0.47,12
345,10,20,546,0.86,12
346,10,20,546,0.66,12
347,10,20,546,0.52,12
348,10,20,546,0.35,12
349,10,20,546,0.17|0.26,12
350,10,20,546,0.35,12
351,10,20,546,0.61,12
352,10,20,546,0.26|0.66,12
353,10,20,546,0.36,12
354,10,20,546,0.04|0.71,12
355,10,20,546,0.43,12
356,10,20,546,0.75,12
357,10,20,546,0.53,12
358,10,20,546,0.87,12
359,10,20,546,0.1|0.99,12
360,10,20,546,0.55,12
271,10,20,577,0.25|0.4,10
272,10,20,577,0.59,10
273,10,20,577,0.92,10
274,10,20,577,0.76,10
275,10,20,577,0.81,10
276,10,20,577,0.6,10
277,10,20,577,0.14|0.13,10
278,10,20,577,0.04|0.26,10
279,10,20,577,0.95,10
280,10,20,577,0.16|0.35,10
281,10,20,577,0.58,10
282,10,20,577,0.04|0.09,10
283,10,20,577,0.9,10
284,10,20,577,0.42,10
285,10,20,577,0.42,10
286,10,20,577,0.61,10
287,10,20,577,0.5,10
288,10,20,577,0.06|0.82,10
289,10,20,577,0.71,10
290,10,20,577,0.79,10
291,10,20,577,0.76,10
292,10,20,577,0.15|0.6,10
293,10,20,577,0.65,10
294,10,20,577,0.92,10
295,10,20,577,0.37,10
296,10,20,577,0.18|0.96,10
297,10,20,577,0.43,10
298,10,20,577,0.41,10
299,10,20,577,0.29|0.26,10
300,10,20,577,0.99,10
301,10,20,577,0.38,11
302,10,20,577,0.06|0.85,11
303,10,20,577,0.48,11
304,10,20,577,0.8,11
305,10,20,577,0.16|0.19,11
306,10,20,577,0.47,11
307,10,20,577,0.19|0.83,11
308,10,20,577,0.63,11
309,10,20,577,0.32,11
310,10,20,577,0.43,11
311,10,20,577,0.48,11
312,10,20,577,0.56,11
313,10,20,577,0.94,11
314,10,20,577,0.35,11
315,10,20,577,0.15|0.53,11
316,10,20,577,0.28|0.86,11
317,10,20,577,0.37,11
318,10,20,577,0.92,11
319,10,20,577,0.75,11
320,10,20,577,0.22|0.51,11
321,10,20,577,0.65,11
322,10,20,577,0.83,11
323,10,20,577,0.85,11
324,10,20,577,0.23|0.05,11
325,10,20,577,0.49,11
326,10,20,577,0.3,11
327,10,20,577,0.73,11
328,10,20,577,0.9,11
329,10,20,577,0.16|0.82,11
330,10,20,577,0.95,11
331,10,20,577,0.57,12
332,10,20,577,0.64,12
333,10,20,577,0.27|0.07,12
334,10,20,577,0.19|0.07,12
335,10,20,577,0.78,12
336,10,20,577,0.49,12
337,10,20,577,0.17|0.37,12
338,10,20,577,0.4,12
339,10,20,577,0.13|0.76,12
340,10,20,577,0.43,12
341,10,20,577,0.85,12
342,10,20,577,0.88,12
343,10,20,577,0.5,12
344,10,20,577,0.14|0.75,12
345,10,20,577,0.68,12
346,10,20,577,0.52,12
347,10,20,577,0.62,12
348,10,20,577,0.66,12
349,10,20,577,0.64,12
350,10,20,577,0.17|0.95,12
351,10,20,577,0.85,12
352,10,20,577,0.04|0.26,12
353,10,20,577,0.52,12
354,10,20,577,0.89,12
355,10,20,577,0.89,12
356,10,20,577,0.59,12
357,10,20,577,0.45,12
358,10,20,577,0.01|0.81,12
359,10,20,577,0.44,12
360,10,20,577,0.23|0.97,12
271,10,20,607,0.21|0.11,10
272,10,20,607,0.49,10
273,10,20,607,0.54,10
274,10,20,607,0.39,10
275,10,20,607,0.6,10
276,10,20,607,0.07|0.95,10
277,10,20,607,0.77,10
278,10,20,607,0.87,10
279,10,20,607,0.14|0.45,10
280,10,20,607,0.24|0.76,10
281,10,20,607,0.03|0.64,10
282,10,20,607,0.93,10
283,10,20,607,0.78,10
284,10,20,607,0.18|0.76,10
285,10,20,607,0.03|0.41,10
286,10,20,607,0.65,10
287,10,20,607,0.75,10
288,10,20,607,0.61,10
289,10,20,607,0.47,10
290,10,20,607,0.74,10
291,10,20,607,0.81,10
292,10,20,607,0.03|0.83,10
293,10,20,607,0.16|0.04,10
294,10,20,607,0.16|0.91,10
295,10,20,607,0.49,10
296,10,20,607,0.23|0.95,10
297,10,20,607,0.24|0.12,10
298,10,20,607,0.38,10
299,10,20,607,0.03|0.76,10
300,10,20,607,0.62,10
301,10,20,607,0.85,11
302,10,20,607,0.53,11
303,10,20,607,0.13|0.92,11
304,10,20,607,0.03|0.16,11
305,10,20,607,0.73,11
306,10,20,607,0.88,11
307,10,20,607,0.41,11
308,10,20,607,0.71,11
309,10,20,607,0.93,11
310,10,20,607,0.24|0.67,11
311,10,20,607,0.9,11
312,10,20,607,0.27|0.76,11
313,10,20,607,0.04|0.58,11
314,10,20,607,0.73,11
315,10,20,607,0.43,11
316,10,20,607,0.92,11
317,10,20,607,0.4,11
318,10,20,607,0.56,11
319,10,20,607,0.43,11
320,10,20,607,0.14|0.44,11
321,10,20,607,0.03|0.57,11
322,10,20,607,0.59,11
323,10,20,607,0.03|0.22,11
324,10,20,607,0.7,11
325,10,20,607,0.1|0.4,11
326,10,20,607,0.62,11
327,10,20,607,0.14|0.14,11
328,10,20,607,0.88,11
329,10,20,607,0.79,11
330,10,20,607,0.58,11
331,10,20,607,0.41,12
332,10,20,607,0.4,12
333,10,20,607,0.68,12
334,10,20,607,0.29|1.0,12
335,10,20,607,0.7,12
336,10,20,607,0.3,12
337,10,20,607,0.78,12
